index,off,off_hex,rid_07_rel,rid_08_rel,rid_09_rel,rid_0A_rel,rid_0B_rel
9523,424595932,0x194ED1DC,-1,-1,-1,96,-1
9524,424650913,0x194FA8A1,-1,-1,-1,96,-1
9525,424666648,0x194FE618,-1,-1,-1,96,-1
9526,424677352,0x19500FE8,-1,-1,-1,96,437
9527,424683160,0x19502698,-1,-1,-1,96,-1
9528,424749380,0x19512944,-1,-1,-1,96,-1
9529,424758786,0x19514E02,-1,-1,-1,96,-1
9530,424781945,0x1951A879,-1,-1,-1,96,336
9531,424800643,0x1951F183,-1,-1,-1,96,-1
9532,424814592,0x19522800,-1,-1,-1,96,587
9533,424834313,0x19527509,-1,-1,-1,96,-1
9534,424891767,0x19535577,-1,-1,-1,96,-1
9535,424983116,0x1954BA4C,-1,-1,-1,96,-1
9536,424997106,0x1954F0F2,-1,-1,-1,96,-1
9537,425013627,0x1955317B,-1,-1,-1,96,-1
9538,425029919,0x1955711F,-1,-1,-1,96,464
9539,425045414,0x1955ADA6,-1,-1,-1,96,485
9540,425055795,0x1955D633,-1,-1,-1,96,-1
9541,425073437,0x19561B1D,-1,-1,-1,96,-1
9542,425078519,0x19562EF7,-1,-1,-1,96,-1
9543,425117211,0x1956C61B,-1,-1,-1,96,-1
9544,425162183,0x195775C7,-1,-1,-1,96,-1
9545,425180929,0x1957BF01,-1,-1,-1,96,-1
9546,425193265,0x1957EF31,-1,-1,-1,96,-1
9547,425227063,0x19587337,-1,-1,-1,96,411
9548,425270799,0x19591E0F,-1,-1,-1,96,-1
9549,425293257,0x195975C9,-1,-1,-1,96,334
9550,425303325,0x19599D1D,-1,-1,-1,96,-1
9551,425312468,0x1959C0D4,-1,-1,-1,96,-1
9552,425342698,0x195A36EA,-1,-1,-1,96,464
9553,425386172,0x195AE0BC,-1,-1,-1,96,-1
9554,425439497,0x195BB109,-1,-1,-1,96,-1
9555,425458905,0x195BFCD9,-1,-1,-1,96,-1
9556,425473921,0x195C3781,-1,-1,-1,96,-1
9557,425507045,0x195CB8E5,-1,-1,-1,96,-1
9558,425556448,0x195D79E0,-1,-1,-1,96,-1
9559,425584177,0x195DE631,-1,-1,-1,96,-1
9560,425589633,0x195DFB81,-1,-1,-1,96,-1
9561,425625074,0x195E85F2,-1,-1,-1,96,-1
9562,425637249,0x195EB581,-1,-1,-1,96,-1
9563,425792042,0x1961122A,-1,-1,-1,96,-1
9564,425824238,0x19618FEE,-1,-1,-1,96,-1
9565,425849893,0x1961F425,-1,-1,-1,96,-1
9566,425903067,0x1962C3DB,-1,-1,-1,96,-1
9567,425937035,0x1963488B,-1,-1,-1,96,-1
9568,425947920,0x19637310,-1,-1,-1,96,-1
9569,425982530,0x1963FA42,-1,-1,-1,96,-1
9570,426009189,0x19646265,-1,-1,-1,96,-1
9571,426015598,0x19647B6E,-1,-1,-1,96,-1
9572,426027404,0x1964A98C,-1,-1,-1,96,-1
9573,426038061,0x1964D32D,-1,-1,-1,96,-1
9574,426071373,0x1965554D,-1,-1,-1,96,-1
9575,426089306,0x19659B5A,-1,-1,-1,96,-1
9576,426101224,0x1965C9E8,-1,-1,-1,96,-1
9577,426112250,0x1965F4FA,-1,-1,-1,96,-1
9578,426183659,0x19670BEB,-1,-1,-1,96,-1
9579,426200561,0x19674DF1,-1,-1,-1,96,-1
9580,426311094,0x1968FDB6,-1,-1,-1,96,-1
9581,426352676,0x1969A024,-1,-1,-1,96,-1
9582,426371174,0x1969E866,-1,-1,-1,96,-1
9583,426393956,0x196A4164,-1,-1,-1,96,-1
9584,426403638,0x196A6736,-1,-1,-1,96,-1
9585,426452300,0x196B254C,-1,-1,-1,96,-1
9586,426500998,0x196BE386,-1,-1,-1,96,-1
9587,426541786,0x196C82DA,-1,-1,-1,96,-1
9588,426565658,0x196CE01A,-1,-1,-1,96,-1
9589,426583476,0x196D25B4,-1,-1,-1,96,463
9590,426603292,0x196D731C,-1,-1,-1,96,-1
9591,426612532,0x196D9734,-1,-1,-1,96,-1
9592,426668835,0x196E7323,-1,-1,-1,96,-1
9593,426698985,0x196EE8E9,-1,-1,-1,96,418
9594,426709244,0x196F10FC,-1,-1,-1,96,-1
9595,426725581,0x196F50CD,-1,-1,-1,96,-1
9596,426748415,0x196FA9FF,-1,-1,-1,96,348
9597,426763838,0x196FE63E,-1,-1,-1,96,-1
9598,426781985,0x19702D21,-1,-1,-1,96,-1
9599,426797997,0x19706BAD,-1,-1,-1,96,-1
9600,426814894,0x1970ADAE,-1,-1,-1,96,-1
9601,426837109,0x19710475,-1,-1,-1,96,-1
9602,426896770,0x1971ED82,-1,-1,-1,96,-1
9603,426942729,0x1972A109,-1,-1,-1,96,-1
9604,426981417,0x19733829,-1,-1,-1,96,-1
9605,427009001,0x1973A3E9,-1,-1,-1,96,-1
9606,427048852,0x19743F94,-1,-1,-1,96,-1
9607,427061941,0x197472B5,-1,-1,-1,96,356
9608,427081684,0x1974BFD4,-1,-1,-1,96,-1
9609,427096566,0x1974F9F6,-1,-1,-1,96,-1
9610,427132952,0x19758818,-1,-1,-1,96,-1
9611,427161677,0x1975F84D,-1,-1,-1,96,-1
9612,427256776,0x19776BC8,-1,-1,-1,96,-1
9613,427274773,0x1977B215,-1,-1,-1,96,-1
9614,427291023,0x1977F18F,-1,-1,-1,96,-1
9615,427297483,0x19780ACB,-1,-1,-1,96,-1
9616,427330446,0x19788B8E,-1,-1,-1,96,-1
9617,427365613,0x197914ED,-1,-1,-1,96,-1
9618,427402972,0x1979A6DC,-1,-1,-1,96,-1
9619,427535878,0x197BAE06,-1,-1,-1,96,-1
9620,427659117,0x197D8F6D,-1,-1,-1,96,-1
9621,427665275,0x197DA77B,-1,-1,-1,96,-1
9622,427683738,0x197DEF9A,-1,-1,-1,96,-1
9623,427735391,0x197EB95F,-1,-1,-1,96,-1
9624,427820511,0x198005DF,-1,-1,-1,96,-1
9625,427827071,0x19801F7F,-1,-1,-1,96,-1
9626,427838238,0x19804B1E,-1,-1,-1,96,-1
9627,427867181,0x1980BC2D,-1,-1,-1,96,-1
9628,427886662,0x19810846,-1,-1,-1,96,-1
9629,427926057,0x1981A229,-1,-1,-1,96,-1
9630,427942660,0x1981E304,-1,-1,-1,96,-1
9631,427963105,0x198232E1,-1,-1,-1,96,-1
9632,427969782,0x19824CF6,-1,-1,-1,96,-1
9633,427987847,0x19829387,-1,-1,-1,96,524
9634,427999231,0x1982BFFF,-1,-1,-1,96,-1
9635,428022443,0x19831AAB,-1,-1,-1,96,-1
9636,428037246,0x1983547E,-1,-1,-1,96,539
9637,428072780,0x1983DF4C,-1,-1,-1,96,-1
9638,428079099,0x1983F7FB,-1,-1,-1,96,-1
9639,428103334,0x198456A6,-1,-1,-1,96,-1
9640,428122207,0x1984A05F,-1,-1,-1,96,-1
9641,428138270,0x1984DF1E,-1,-1,-1,96,-1
9642,428218406,0x19861826,-1,-1,-1,96,-1
9643,428247600,0x19868A30,-1,-1,-1,96,-1
9644,428251344,0x198698D0,-1,-1,-1,96,529
9645,428270046,0x1986E1DE,-1,-1,-1,96,-1
9646,428302922,0x1987624A,-1,-1,-1,96,-1
9647,428350840,0x19881D78,-1,-1,-1,96,-1
9648,428370859,0x19886BAB,-1,-1,-1,96,-1
9649,428383886,0x19889E8E,-1,-1,-1,96,488
9650,428416761,0x19891EF9,-1,-1,-1,96,-1
9651,428449065,0x19899D29,-1,-1,-1,96,466
9652,428474859,0x198A01EB,-1,-1,-1,96,-1
9653,428484806,0x198A28C6,-1,-1,-1,96,-1
9654,428536886,0x198AF436,-1,-1,-1,96,-1
9655,428552416,0x198B30E0,-1,-1,-1,96,-1
9656,428593315,0x198BD0A3,-1,-1,-1,96,-1
9657,428608532,0x198C0C14,-1,-1,-1,96,-1
9658,428613983,0x198C215F,-1,-1,-1,96,427
9659,428680184,0x198D23F8,-1,-1,-1,96,439
9660,428709613,0x198D96ED,-1,-1,-1,96,-1
9661,428743019,0x198E196B,-1,-1,-1,96,-1
9662,428783050,0x198EB5CA,-1,-1,-1,96,-1
9663,428796842,0x198EEBAA,-1,-1,-1,96,436
9664,428814107,0x198F2F1B,-1,-1,-1,96,-1
9665,428877029,0x199024E5,-1,-1,-1,96,-1
9666,428889167,0x1990544F,-1,-1,-1,96,557
9667,428918728,0x1990C7C8,-1,-1,-1,96,-1
9668,428961699,0x19916FA3,-1,-1,-1,96,-1
9669,428979084,0x1991B38C,-1,-1,-1,96,-1
9670,428994941,0x1991F17D,-1,-1,-1,96,-1
9671,429022157,0x19925BCD,-1,-1,-1,96,-1
9672,429043453,0x1992AEFD,-1,-1,-1,96,-1
9673,429063027,0x1992FB73,-1,-1,-1,96,-1
9674,429079127,0x19933A57,-1,-1,-1,96,-1
9675,429095229,0x1993793D,-1,-1,-1,96,-1
9676,429157399,0x19946C17,-1,-1,-1,96,-1
9677,429198921,0x19950E49,-1,-1,-1,96,-1
9678,429208854,0x19953516,-1,-1,-1,96,-1
9679,429243804,0x1995BD9C,-1,-1,-1,96,-1
9680,429258396,0x1995F69C,-1,-1,-1,96,-1
9681,429275938,0x19963B22,-1,-1,-1,96,-1
9682,429322271,0x1996F01F,-1,-1,-1,96,-1
9683,429382412,0x1997DB0C,-1,-1,-1,96,-1
9684,429406305,0x19983861,-1,-1,-1,96,333
9685,429423645,0x19987C1D,-1,-1,-1,96,-1
9686,429472836,0x19993C44,-1,-1,-1,96,-1
9687,429487968,0x19997760,-1,-1,-1,96,-1
9688,429538007,0x199A3AD7,-1,-1,-1,96,-1
9689,429556161,0x199A81C1,-1,-1,-1,96,-1
9690,429574484,0x199AC954,-1,-1,-1,96,-1
9691,429640343,0x199BCA97,-1,-1,-1,96,-1
9692,429658038,0x199C0FB6,-1,-1,-1,96,-1
9693,429679437,0x199C634D,-1,-1,-1,96,-1
9694,429702145,0x199CBC01,-1,-1,-1,96,-1
9695,429778318,0x199DE58E,-1,-1,-1,96,-1
9696,429852598,0x199F07B6,-1,-1,-1,96,-1
9697,429869627,0x199F4A3B,-1,-1,-1,96,-1
9698,429887357,0x199F8F7D,-1,-1,-1,96,-1
9699,429907939,0x199FDFE3,-1,-1,-1,96,-1
9700,429926275,0x19A02783,-1,-1,-1,96,-1
9701,429980197,0x19A0FA25,-1,-1,-1,96,-1
9702,429995604,0x19A13654,-1,-1,-1,96,-1
9703,430036968,0x19A1D7E8,-1,-1,-1,96,-1
9704,430056136,0x19A222C8,-1,-1,-1,96,-1
9705,430066154,0x19A249EA,-1,-1,-1,96,-1
9706,430084618,0x19A2920A,-1,-1,-1,96,-1
9707,430101420,0x19A2D3AC,-1,-1,-1,96,-1
9708,430134040,0x19A35318,-1,-1,-1,96,-1
9709,430149734,0x19A39066,-1,-1,-1,96,-1
9710,430177591,0x19A3FD37,-1,-1,-1,96,-1
9711,430188060,0x19A4261C,-1,-1,-1,96,-1
9712,430237195,0x19A4E60B,-1,-1,-1,96,-1
9713,430274031,0x19A575EF,-1,-1,-1,96,-1
9714,430298526,0x19A5D59E,-1,-1,-1,96,-1
9715,430306940,0x19A5F67C,-1,-1,-1,96,-1
9716,430314665,0x19A614A9,-1,-1,-1,96,-1
9717,430343523,0x19A68563,-1,-1,-1,96,-1
9718,430356976,0x19A6B9F0,-1,-1,-1,96,-1
9719,430394859,0x19A74DEB,-1,-1,-1,96,-1
9720,430418818,0x19A7AB82,-1,-1,-1,96,-1
9721,430427450,0x19A7CD3A,-1,-1,-1,96,-1
9722,430435570,0x19A7ECF2,-1,-1,-1,96,-1
9723,430471852,0x19A87AAC,-1,-1,-1,96,-1
9724,430516240,0x19A92810,-1,-1,-1,96,-1
9725,430524226,0x19A94742,-1,-1,-1,96,-1
9726,430532194,0x19A96662,-1,-1,-1,96,-1
9727,430538679,0x19A97FB7,-1,-1,-1,96,-1
9728,430552261,0x19A9B4C5,-1,-1,-1,96,-1
9729,430577889,0x19AA18E1,-1,-1,-1,96,-1
9730,430603829,0x19AA7E35,-1,-1,-1,96,-1
9731,430613249,0x19AAA301,-1,-1,-1,96,-1
9732,430639531,0x19AB09AB,-1,-1,-1,96,-1
9733,430647554,0x19AB2902,-1,-1,-1,96,-1
9734,430661551,0x19AB5FAF,-1,-1,-1,96,-1
9735,430700540,0x19ABF7FC,-1,-1,-1,96,-1
9736,430729560,0x19AC6958,-1,-1,-1,96,-1
9737,430736892,0x19AC85FC,-1,-1,-1,96,-1
9738,430756843,0x19ACD3EB,-1,-1,-1,96,-1
9739,430765831,0x19ACF707,-1,-1,-1,96,-1
9740,430780753,0x19AD3151,-1,-1,-1,96,-1
9741,430794877,0x19AD687D,-1,-1,-1,96,-1
9742,430811674,0x19ADAA1A,-1,-1,-1,96,-1
9743,430827821,0x19ADE92D,-1,-1,-1,96,-1
9744,430836568,0x19AE0B58,-1,-1,-1,96,-1
9745,430859215,0x19AE63CF,-1,-1,-1,96,-1
9746,430868958,0x19AE89DE,-1,-1,-1,96,-1
9747,430877336,0x19AEAA98,-1,-1,-1,96,-1
9748,430887108,0x19AED0C4,-1,-1,-1,96,-1
9749,430896416,0x19AEF520,-1,-1,-1,96,-1
9750,430904917,0x19AF1655,-1,-1,-1,96,-1
9751,430924759,0x19AF63D7,-1,-1,-1,96,-1
9752,430943404,0x19AFACAC,-1,-1,-1,96,-1
9753,430952732,0x19AFD11C,-1,-1,-1,96,-1
9754,430960577,0x19AFEFC1,-1,-1,-1,96,-1
9755,430984572,0x19B04D7C,-1,-1,-1,96,-1
9756,431002670,0x19B0942E,-1,-1,-1,96,-1
9757,431050895,0x19B1508F,-1,-1,-1,96,-1
9758,431061215,0x19B178DF,-1,-1,-1,96,-1
9759,431070308,0x19B19C64,-1,-1,-1,96,-1
9760,431093151,0x19B1F59F,-1,-1,-1,96,-1
9761,431110125,0x19B237ED,-1,-1,-1,96,-1
9762,431118542,0x19B258CE,-1,-1,-1,96,-1
9763,431134236,0x19B2961C,-1,-1,-1,96,-1
9764,431142799,0x19B2B78F,-1,-1,-1,96,-1
9765,431151382,0x19B2D916,-1,-1,-1,96,-1
9766,431167548,0x19B3183C,-1,-1,-1,96,-1
9767,431175867,0x19B338BB,-1,-1,-1,96,-1
9768,431183362,0x19B35602,-1,-1,-1,96,-1
9769,431197325,0x19B38C8D,-1,-1,-1,96,-1
9770,431213621,0x19B3CC35,-1,-1,-1,96,-1
9771,431230406,0x19B40DC6,-1,-1,-1,96,-1
9772,431246771,0x19B44DB3,-1,-1,-1,96,-1
9773,431262597,0x19B48B85,-1,-1,-1,96,-1
9774,431271748,0x19B4AF44,-1,-1,-1,96,-1
9775,431301780,0x19B52494,-1,-1,-1,96,-1
9776,431319400,0x19B56968,-1,-1,-1,96,-1
9777,431328890,0x19B58E7A,-1,-1,-1,96,-1
9778,431366417,0x19B62111,-1,-1,-1,96,-1
9779,431375036,0x19B642BC,-1,-1,-1,96,-1
9780,431385228,0x19B66A8C,-1,-1,-1,96,-1
9781,431395275,0x19B691CB,-1,-1,-1,96,-1
9782,431403738,0x19B6B2DA,-1,-1,-1,96,-1
9783,431417931,0x19B6EA4B,-1,-1,-1,96,-1
9784,431437020,0x19B734DC,-1,-1,-1,96,-1
9785,431447119,0x19B75C4F,-1,-1,-1,96,-1
9786,431464926,0x19B7A1DE,-1,-1,-1,96,-1
9787,431474580,0x19B7C794,-1,-1,-1,96,-1
9788,431519229,0x19B875FD,-1,-1,-1,96,-1
9789,431543611,0x19B8D53B,-1,-1,-1,96,-1
9790,431551929,0x19B8F5B9,-1,-1,-1,96,-1
9791,431580008,0x19B96368,-1,-1,-1,96,-1
9792,431590228,0x19B98B54,-1,-1,-1,96,-1
9793,431619432,0x19B9FD68,-1,-1,-1,96,-1
9794,431629438,0x19BA247E,-1,-1,-1,96,-1
9795,431672530,0x19BACCD2,-1,-1,-1,96,-1
9796,431682148,0x19BAF264,-1,-1,-1,96,-1
9797,431700555,0x19BB3A4B,-1,-1,-1,96,-1
9798,431728833,0x19BBA8C1,-1,-1,-1,96,-1
9799,431748060,0x19BBF3DC,-1,-1,-1,96,-1
9800,431756748,0x19BC15CC,-1,-1,-1,96,-1
9801,431770982,0x19BC4D66,-1,-1,-1,96,-1
9802,431780983,0x19BC7477,-1,-1,-1,96,-1
9803,431817185,0x19BD01E1,-1,-1,-1,96,-1
9804,431826681,0x19BD26F9,-1,-1,-1,96,-1
9805,431844437,0x19BD6C55,-1,-1,-1,96,-1
9806,431862859,0x19BDB44B,-1,-1,-1,96,-1
9807,431871036,0x19BDD43C,-1,-1,-1,96,-1
9808,431943032,0x19BEED78,-1,-1,-1,96,-1
9809,431963037,0x19BF3B9D,-1,-1,-1,96,-1
9810,432012083,0x19BFFB33,-1,-1,-1,96,-1
9811,432069866,0x19C0DCEA,-1,-1,-1,96,-1
9812,432087297,0x19C12101,-1,-1,-1,96,-1
9813,432097965,0x19C14AAD,-1,-1,-1,96,-1
9814,432151865,0x19C21D39,-1,-1,-1,96,-1
9815,432172116,0x19C26C54,-1,-1,-1,96,-1
9816,432260256,0x19C3C4A0,-1,-1,-1,96,-1
9817,432268559,0x19C3E50F,-1,-1,-1,96,-1
9818,432278021,0x19C40A05,-1,-1,-1,96,-1
9819,432307977,0x19C47F09,-1,-1,-1,96,-1
9820,432317336,0x19C4A398,-1,-1,-1,96,-1
9821,432340810,0x19C4FF4A,-1,-1,-1,96,-1
9822,432356307,0x19C53BD3,-1,-1,-1,96,-1
9823,432372775,0x19C57C27,-1,-1,-1,96,-1
9824,432389605,0x19C5BDE5,-1,-1,-1,96,-1
9825,432419080,0x19C63108,-1,-1,-1,96,-1
9826,432426025,0x19C64C29,-1,-1,-1,96,-1
9827,432435297,0x19C67061,-1,-1,-1,96,-1
9828,432444973,0x19C6962D,-1,-1,-1,96,-1
9829,432464054,0x19C6E0B6,-1,-1,-1,96,-1
9830,432481176,0x19C72398,-1,-1,-1,96,-1
9831,432490448,0x19C747D0,-1,-1,-1,96,-1
9832,432499157,0x19C769D5,-1,-1,-1,96,-1
9833,432506543,0x19C786AF,-1,-1,-1,96,-1
9834,432520441,0x19C7BCF9,-1,-1,-1,96,-1
9835,432579575,0x19C8A3F7,-1,-1,-1,96,-1
9836,432595179,0x19C8E0EB,-1,-1,-1,96,-1
9837,432623657,0x19C95029,-1,-1,-1,96,-1
9838,432648612,0x19C9B1A4,-1,-1,-1,96,-1
9839,432663847,0x19C9ED27,-1,-1,-1,96,-1
9840,432672834,0x19CA1042,-1,-1,-1,96,-1
9841,432698638,0x19CA750E,-1,-1,-1,96,-1
9842,432729900,0x19CAEF2C,-1,-1,-1,96,-1
9843,432739587,0x19CB1503,-1,-1,-1,96,-1
9844,432758049,0x19CB5D21,-1,-1,-1,96,-1
9845,432775536,0x19CBA170,-1,-1,-1,96,-1
9846,432793902,0x19CBE92E,-1,-1,-1,96,-1
9847,432811321,0x19CC2D39,-1,-1,-1,96,-1
9848,432820542,0x19CC513E,-1,-1,-1,96,-1
9849,432828985,0x19CC7239,-1,-1,-1,96,-1
9850,432852518,0x19CCCE26,-1,-1,-1,96,-1
9851,432880144,0x19CD3A10,-1,-1,-1,96,-1
9852,432907313,0x19CDA431,-1,-1,-1,96,-1
9853,432941983,0x19CE2B9F,-1,-1,-1,96,-1
9854,432955249,0x19CE5F71,-1,-1,-1,96,-1
9855,432972230,0x19CEA1C6,-1,-1,-1,96,-1
9856,432989913,0x19CEE6D9,-1,-1,-1,96,-1
9857,432997246,0x19CF037E,-1,-1,-1,96,-1
9858,433005587,0x19CF2413,-1,-1,-1,96,-1
9859,433030784,0x19CF8680,-1,-1,-1,96,-1
9860,433068498,0x19D019D2,-1,-1,-1,96,-1
9861,433083809,0x19D055A1,-1,-1,-1,96,-1
9862,433129885,0x19D1099D,-1,-1,-1,96,-1
9863,433138087,0x19D129A7,-1,-1,-1,96,-1
9864,433145048,0x19D144D8,-1,-1,-1,96,-1
9865,433183502,0x19D1DB0E,-1,-1,-1,96,-1
9866,433199481,0x19D21979,-1,-1,-1,96,-1
9867,433208375,0x19D23C37,-1,-1,-1,96,-1
9868,433216974,0x19D25DCE,-1,-1,-1,96,-1
9869,433233728,0x19D29F40,-1,-1,-1,96,-1
9870,433242765,0x19D2C28D,-1,-1,-1,96,-1
9871,433264451,0x19D31743,-1,-1,-1,96,-1
9872,433300558,0x19D3A44E,-1,-1,-1,96,-1
9873,433309004,0x19D3C54C,-1,-1,-1,96,-1
9874,433338047,0x19D436BF,-1,-1,-1,96,-1
9875,433348675,0x19D46043,-1,-1,-1,96,-1
9876,433382046,0x19D4E29E,-1,-1,-1,96,-1
9877,433411045,0x19D553E5,-1,-1,-1,96,-1
9878,433420506,0x19D578DA,-1,-1,-1,96,-1
9879,433428920,0x19D599B8,-1,-1,-1,96,-1
9880,433449361,0x19D5E991,-1,-1,-1,96,-1
9881,433467968,0x19D63240,-1,-1,-1,96,-1
9882,433477701,0x19D65845,-1,-1,-1,96,-1
9883,433526703,0x19D717AF,-1,-1,-1,96,-1
9884,433542910,0x19D756FE,-1,-1,-1,96,-1
9885,433622312,0x19D88D28,-1,-1,-1,96,-1
9886,433631565,0x19D8B14D,-1,-1,-1,96,-1
9887,433685258,0x19D9830A,-1,-1,-1,96,-1
9888,433702337,0x19D9C5C1,-1,-1,-1,96,-1
9889,433726267,0x19DA233B,-1,-1,-1,96,-1
9890,433743420,0x19DA663C,-1,-1,-1,96,-1
9891,433769901,0x19DACDAD,-1,-1,-1,96,-1
9892,433787547,0x19DB129B,-1,-1,-1,96,-1
9893,433806873,0x19DB5E19,-1,-1,-1,96,-1
9894,433814868,0x19DB7D54,-1,-1,-1,96,-1
9895,433828548,0x19DBB2C4,-1,-1,-1,96,-1
9896,433846830,0x19DBFA2E,-1,-1,-1,96,-1
9897,433856378,0x19DC1F7A,-1,-1,-1,96,-1
9898,433865662,0x19DC43BE,-1,-1,-1,96,-1
9899,433873628,0x19DC62DC,-1,-1,-1,96,-1
9900,433883042,0x19DC87A2,-1,-1,-1,96,-1
9901,433892306,0x19DCABD2,-1,-1,-1,96,-1
9902,433900435,0x19DCCB93,-1,-1,-1,96,-1
9903,433910583,0x19DCF337,-1,-1,-1,96,-1
9904,433929063,0x19DD3B67,-1,-1,-1,96,-1
9905,433943481,0x19DD73B9,-1,-1,-1,96,-1
9906,433993151,0x19DE35BF,-1,-1,-1,96,-1
9907,434003922,0x19DE5FD2,-1,-1,-1,96,-1
9908,434034353,0x19DED6B1,-1,-1,-1,96,-1
9909,434053330,0x19DF20D2,-1,-1,-1,96,-1
9910,434068358,0x19DF5B86,-1,-1,-1,96,-1
9911,434087310,0x19DFA58E,-1,-1,-1,96,-1
9912,434106997,0x19DFF275,-1,-1,-1,96,-1
9913,434152580,0x19E0A484,-1,-1,-1,96,-1
9914,434184071,0x19E11F87,-1,-1,-1,96,-1
9915,434193916,0x19E145FC,-1,-1,-1,96,-1
9916,434201949,0x19E1655D,-1,-1,-1,96,-1
9917,434211038,0x19E188DE,-1,-1,-1,96,-1
9918,434219948,0x19E1ABAC,-1,-1,-1,96,-1
9919,434237061,0x19E1EE85,-1,-1,-1,96,-1
9920,434253692,0x19E22F7C,-1,-1,-1,96,-1
9921,434291994,0x19E2C51A,-1,-1,-1,96,-1
9922,434300779,0x19E2E76B,-1,-1,-1,96,-1
9923,434329781,0x19E358B5,-1,-1,-1,96,-1
9924,434360705,0x19E3D181,-1,-1,-1,96,-1
9925,434389302,0x19E44136,-1,-1,-1,96,-1
9926,434424639,0x19E4CB3F,-1,-1,-1,96,-1
9927,434431562,0x19E4E64A,-1,-1,-1,96,-1
9928,434452646,0x19E538A6,-1,-1,-1,96,-1
9929,434481128,0x19E5A7E8,-1,-1,-1,96,-1
9930,434490176,0x19E5CB40,-1,-1,-1,96,-1
9931,434497340,0x19E5E73C,-1,-1,-1,96,-1
9932,434506300,0x19E60A3C,-1,-1,-1,96,-1
9933,434514966,0x19E62C16,-1,-1,-1,96,-1
9934,434522405,0x19E64925,-1,-1,-1,96,-1
9935,434531587,0x19E66D03,-1,-1,-1,96,-1
9936,434540558,0x19E6900E,-1,-1,-1,96,-1
9937,434548430,0x19E6AECE,-1,-1,-1,96,-1
9938,434557522,0x19E6D252,-1,-1,-1,96,-1
9939,434587762,0x19E74872,-1,-1,-1,96,-1
9940,434597679,0x19E76F2F,-1,-1,-1,96,-1
9941,434605238,0x19E78CB6,-1,-1,-1,96,-1
9942,434614229,0x19E7AFD5,-1,-1,-1,96,-1
9943,434623442,0x19E7D3D2,-1,-1,-1,96,-1
9944,434631415,0x19E7F2F7,-1,-1,-1,96,-1
9945,434640968,0x19E81848,-1,-1,-1,96,-1
9946,434658822,0x19E85E06,-1,-1,-1,96,-1
9947,434668658,0x19E88472,-1,-1,-1,96,-1
9948,434700829,0x19E9021D,-1,-1,-1,96,-1
9949,434737716,0x19E99234,-1,-1,-1,96,-1
9950,434755682,0x19E9D862,-1,-1,-1,96,-1
9951,434784623,0x19EA496F,-1,-1,-1,96,-1
9952,434803836,0x19EA947C,-1,-1,-1,96,-1
9953,434829882,0x19EAFA3A,-1,-1,-1,96,-1
9954,434838957,0x19EB1DAD,-1,-1,-1,96,-1
9955,434850086,0x19EB4926,-1,-1,-1,96,-1
9956,434869377,0x19EB9481,-1,-1,-1,96,-1
9957,434879809,0x19EBBD41,-1,-1,-1,96,-1
9958,434898720,0x19EC0720,-1,-1,-1,96,-1
9959,434919075,0x19EC56A3,-1,-1,-1,96,-1
9960,434952378,0x19ECD8BA,-1,-1,-1,96,-1
9961,434970883,0x19ED2103,-1,-1,-1,96,-1
9962,435000432,0x19ED9470,-1,-1,-1,96,-1
9963,435019052,0x19EDDD2C,-1,-1,-1,96,-1
9964,435039955,0x19EE2ED3,-1,-1,-1,96,-1
9965,435049041,0x19EE5251,-1,-1,-1,96,-1
9966,435073980,0x19EEB3BC,-1,-1,-1,96,-1
9967,435102202,0x19EF21FA,-1,-1,-1,96,-1
9968,435119183,0x19EF644F,-1,-1,-1,96,-1
9969,435135853,0x19EFA56D,-1,-1,-1,96,-1
9970,435163323,0x19F010BB,-1,-1,-1,96,-1
9971,435177083,0x19F0467B,-1,-1,-1,96,-1
9972,435186691,0x19F06C03,-1,-1,-1,96,-1
9973,435212672,0x19F0D180,-1,-1,-1,96,-1
9974,435253107,0x19F16F73,-1,-1,-1,96,-1
9975,435261708,0x19F1910C,-1,-1,-1,96,-1
9976,435269420,0x19F1AF2C,-1,-1,-1,96,-1
9977,435282795,0x19F1E36B,-1,-1,-1,96,-1
9978,435293389,0x19F20CCD,-1,-1,-1,96,-1
9979,435324723,0x19F28733,-1,-1,-1,96,-1
9980,435365614,0x19F326EE,-1,-1,-1,96,-1
9981,435375476,0x19F34D74,-1,-1,-1,96,-1
9982,435417166,0x19F3F04E,-1,-1,-1,96,-1
9983,435425007,0x19F40EEF,-1,-1,-1,96,-1
9984,435434333,0x19F4335D,-1,-1,-1,96,-1
9985,435451214,0x19F4754E,-1,-1,-1,96,-1
9986,435548874,0x19F5F2CA,-1,-1,-1,96,-1
9987,435564449,0x19F62FA1,-1,-1,-1,96,-1
9988,435616298,0x19F6FA2A,-1,-1,-1,96,-1
9989,435679584,0x19F7F160,-1,-1,-1,96,-1
9990,435687912,0x19F811E8,-1,-1,-1,96,-1
9991,435696776,0x19F83488,-1,-1,-1,96,-1
9992,435715813,0x19F87EE5,-1,-1,-1,96,-1
9993,435731627,0x19F8BCAB,-1,-1,-1,96,-1
9994,435740285,0x19F8DE7D,-1,-1,-1,96,-1
9995,435764826,0x19F93E5A,-1,-1,-1,96,-1
9996,435789833,0x19F9A009,-1,-1,-1,96,-1
9997,435798264,0x19F9C0F8,-1,-1,-1,96,-1
9998,435827968,0x19FA3500,-1,-1,-1,96,-1
9999,435842854,0x19FA6F26,-1,-1,-1,96,-1
